page,pagesource,title,speaker,dateposted,duration,link
1,https://www.ted.com/talks?event=tedx&amp;sort=newest,The ruralities of autism,Amy Price Azano,Jan 2019,12:31,https://www.ted.com/talks/amy_price_azano_the_ruralities_of_autism
1,https://www.ted.com/talks?event=tedx&amp;sort=newest,How stigma shaped modern medicine,Nathalia Holt,Jan 2019,15:30,https://www.ted.com/talks/nathalia_holt_how_stigma_shaped_modern_medicine
1,https://www.ted.com/talks?event=tedx&amp;sort=newest,3 ways to build a happy marriage and avoid divorce,George Blair-West,Jan 2019,11:13,https://www.ted.com/talks/george_blair_west_3_ways_to_build_a_happy_marriage_and_avoid_divorce
1,https://www.ted.com/talks?event=tedx&amp;sort=newest,A mother and son's photographic journey through dementia,Tony Luciani,Jan 2019,13:32,https://www.ted.com/talks/tony_luciani_a_mother_and_son_s_photographic_journey_through_dementia
1,https://www.ted.com/talks?event=tedx&amp;sort=newest,5 ways to share math with kids,Dan Finkel,Jan 2019,14:41,https://www.ted.com/talks/dan_finkel_5_ways_to_approach_math_better
1,https://www.ted.com/talks?event=tedx&amp;sort=newest,Why is algebra so hard? The answer is surprisingly simple,Emmanuel Schanzer,Jan 2019,13:51,https://www.ted.com/talks/emmanuel_schanzer_why_is_algebra_so_hard_the_answer_is_surprisingly_simple
1,https://www.ted.com/talks?event=tedx&amp;sort=newest, How math is our real sixth sense,Eddie Woo,Jan 2019,13:13,https://www.ted.com/talks/eddie_woo_mathematics_is_the_sense_you_never_knew_you_had
1,https://www.ted.com/talks?event=tedx&amp;sort=newest,The real reason female entrepreneurs get less funding,Dana Kanze,Dec 2018,14:48,https://www.ted.com/talks/dana_kanze_the_real_reason_female_entrepreneurs_get_less_funding
1,https://www.ted.com/talks?event=tedx&amp;sort=newest,3 kinds of bias that shape your worldview,J. Marshall Shepherd,Dec 2018,12:21,https://www.ted.com/talks/j_marshall_shepherd_3_kinds_bias_that_shape_your_worldview
1,https://www.ted.com/talks?event=tedx&amp;sort=newest,How storytelling helps parents in prison stay connected to their kids,Alan Crickmore,Dec 2018,15:28,https://www.ted.com/talks/alan_crickmore_how_storytelling_helps_parents_in_prison_stay_connected_to_their_kids
1,https://www.ted.com/talks?event=tedx&amp;sort=newest,The four things you need to know about the energy you use,Jordan Wirfs-Brock,Dec 2018,14:18,https://www.ted.com/talks/jordan_wirfs_brock_the_four_things_you_need_to_know_about_the_energy_you_use
1,https://www.ted.com/talks?event=tedx&amp;sort=newest,"How ugly, unloved food can change the world",Dana Cowin,Dec 2018, 8:20,https://www.ted.com/talks/dana_cowin_how_ugly_unloved_food_can_change_the_world
1,https://www.ted.com/talks?event=tedx&amp;sort=newest,How I hunt natural gas leaks with Google Street View cars,Joe von Fischer,Dec 2018,17:43,https://www.ted.com/talks/joe_von_fischer_how_i_hunt_natural_gas_leaks_with_google_street_view_cars
1,https://www.ted.com/talks?event=tedx&amp;sort=newest,How I make paint from poison,John Sabraw,Dec 2018,17:35,https://www.ted.com/talks/john_sabraw_how_i_make_paint_from_poison
1,https://www.ted.com/talks?event=tedx&amp;sort=newest,How a fleet of wind-powered drones is changing our understanding of the ocean,Sebastien de Halleux,Nov 2018,12:41,https://www.ted.com/talks/sebastien_de_halleux_how_a_fleet_of_wind_powered_drones_is_changing_our_understanding_of_the_ocean
1,https://www.ted.com/talks?event=tedx&amp;sort=newest,A librarian's case against overdue book fines,Dawn Wacek,Nov 2018,13:53,https://www.ted.com/talks/dawn_wacek_a_librarian_s_case_against_overdue_book_fines
1,https://www.ted.com/talks?event=tedx&amp;sort=newest,The importance of diversity in the comic book universe,Sana Amanat,Nov 2018, 0:00,https://www.ted.com/talks/sana_amanat_the_importance_of_diversity_in_the_comic_book_universe
1,https://www.ted.com/talks?event=tedx&amp;sort=newest,What makes a superhero?,Stan Lee,Nov 2018, 7:54,https://www.ted.com/talks/stan_lee_what_makes_a_superhero
1,https://www.ted.com/talks?event=tedx&amp;sort=newest,How I brought Batman to Hollywood (and academia),Michael Uslan,Nov 2018,21:07,https://www.ted.com/talks/michael_uslan_how_i_brought_batman_to_hollywood_and_academia
1,https://www.ted.com/talks?event=tedx&amp;sort=newest,The story behind Marvel's Muslim-American superheroine,G. Willow Wilson,Nov 2018,12:51,https://www.ted.com/talks/g_willow_wilson_the_story_behind_marvel_s_muslim_american_superheroine
1,https://www.ted.com/talks?event=tedx&amp;sort=newest,"What to trust in a ""post-truth"" world",Alex Edmans,Nov 2018,17:47,https://www.ted.com/talks/alex_edmans_what_to_trust_in_a_post_truth_world
1,https://www.ted.com/talks?event=tedx&amp;sort=newest,How kids can help design cities,Mara Mintzer,Nov 2018,14:24,https://www.ted.com/talks/mara_mintzer_how_kids_can_help_design_cities
1,https://www.ted.com/talks?event=tedx&amp;sort=newest,How I accidentally changed the way movies get made,Franklin Leonard,Nov 2018,16:20,https://www.ted.com/talks/franklin_leonard_how_i_accidentally_changed_the_way_movies_get_made_nov_2018
1,https://www.ted.com/talks?event=tedx&amp;sort=newest,Why the District of Columbia should get an equal right to vote,Monica Palacio,Nov 2018, 9:03,https://www.ted.com/talks/monica_palacio_why_the_district_of_columbia_should_get_an_equal_right_to_vote
1,https://www.ted.com/talks?event=tedx&amp;sort=newest,The case for curiosity-driven research,Suzie Sheehy,Nov 2018, 9:19,https://www.ted.com/talks/suzie_sheehy_the_case_for_curiosity_driven_research
1,https://www.ted.com/talks?event=tedx&amp;sort=newest,A memory scientist's advice on reporting harassment and discrimination,Julia Shaw,Nov 2018, 9:41,https://www.ted.com/talks/julia_shaw_a_memory_scientist_s_advice_on_reporting_harassment_and_discrimination
1,https://www.ted.com/talks?event=tedx&amp;sort=newest,America's pursuit of happiness and why it's gone wrong,Caroline Winterer,Nov 2018,10:33,https://www.ted.com/talks/caroline_winterer_america_s_pursuit_of_happiness_and_why_it_s_gone_wrong
1,https://www.ted.com/talks?event=tedx&amp;sort=newest,How an algorithm can fight election bias so every vote counts,Brian Olson,Oct 2018, 9:25,https://www.ted.com/talks/brian_olson_how_an_algorithm_can_fight_election_bias_so_every_vote_counts
1,https://www.ted.com/talks?event=tedx&amp;sort=newest,How to fight prejudice through policy conversations,David Fleischer,Oct 2018,16:51,https://www.ted.com/talks/david_fleischer_how_to_fight_prejudice_through_policy_conversations
1,https://www.ted.com/talks?event=tedx&amp;sort=newest,We won't fix American politics until we talk about class — here's why,Joan C. Williams,Oct 2018,17:11,https://www.ted.com/talks/joan_c_williams_we_won_t_fix_american_politics_until_we_talk_about_class_here_s_why
1,https://www.ted.com/talks?event=tedx&amp;sort=newest,How isolation fuels opioid addiction,Rachel Wurzman,Oct 2018,18:31,https://www.ted.com/talks/rachel_wurzman_how_isolation_fuels_opioid_addiction
1,https://www.ted.com/talks?event=tedx&amp;sort=newest,Why I came out as a gay football coach,Shane Wickes,Oct 2018, 9:10,https://www.ted.com/talks/shane_wickes_why_i_came_out_as_a_gay_football_coach
1,https://www.ted.com/talks?event=tedx&amp;sort=newest,Redefining manhood—one locker room talk at a time,Alexis Jones,Oct 2018,15:58,https://www.ted.com/talks/alexis_jones_redefining_manhood_one_locker_room_talk_at_a_time
1,https://www.ted.com/talks?event=tedx&amp;sort=newest,How revenge porn turns lives upside down,Darieth Chisolm,Oct 2018,10:00,https://www.ted.com/talks/darieth_chisolm_let_s_call_revenge_porn_what_it_is_digital_domestic_violence
1,https://www.ted.com/talks?event=tedx&amp;sort=newest,What does the universe sound like? A musical tour,Matt Russo,Oct 2018,16:52,https://www.ted.com/talks/matt_russo_what_does_the_universe_sound_like_a_musical_tour
1,https://www.ted.com/talks?event=tedx&amp;sort=newest,How whistle-blowers shape history,Kelly Richmond Pope,Oct 2018,12:01,https://www.ted.com/talks/kelly_richmond_pope_how_whistle_blowers_shape_history
2,https://www.ted.com/talks?event=tedx&page=2&sort=newest,Why being respectful to your coworkers is good for business,Christine Porath,"Informative, Inspiring",15:24,https://www.ted.com/talks/christine_porath_why_being_nice_to_your_coworkers_is_good_for_business
2,https://www.ted.com/talks?event=tedx&page=2&sort=newest,A new way to think about inheritance,David York,Oct 2018, 0:00,https://www.ted.com/talks/david_york_a_new_way_to_think_about_inheritance
2,https://www.ted.com/talks?event=tedx&page=2&sort=newest,Why we take financial risks,Elise Payzan-LeNestour,Oct 2018,16:19,https://www.ted.com/talks/elise_payzan_lenestour_why_we_take_financial_risks
2,https://www.ted.com/talks?event=tedx&page=2&sort=newest,We need to help women close the retirement savings gap,Elena Chavez Quezada,Oct 2018,16:06,https://www.ted.com/talks/elena_chavez_quezada_we_need_to_help_women_close_the_retirement_savings_gap
2,https://www.ted.com/talks?event=tedx&page=2&sort=newest,What playing Monopoly with real money taught me about my kids—and humanity,Adam Carroll,Oct 2018, 0:00,https://www.ted.com/talks/adam_carroll_what_playing_monopoly_with_real_money_taught_me_about_my_kids_and_humanity
2,https://www.ted.com/talks?event=tedx&page=2&sort=newest,Why I defend women's inheritance rights,Leila Seth,Oct 2018,15:55,https://www.ted.com/talks/leila_seth_why_i_defend_women_s_inheritance_rights
2,https://www.ted.com/talks?event=tedx&page=2&sort=newest,Why museums are returning cultural treasures,Chip Colwell,"Fascinating, Inspiring",13:01,https://www.ted.com/talks/chip_colwell_why_museums_are_returning_cultural_treasures
2,https://www.ted.com/talks?event=tedx&page=2&sort=newest,Shouldn't sports be color-blind?,Patrick Ferrucci,Sep 2018,15:49,https://www.ted.com/talks/pat_ferrucci_sports_journalists_stereotype_athletes_by_race_and_we_do_too
2,https://www.ted.com/talks?event=tedx&page=2&sort=newest,3 ways to make better decisions — by thinking like a computer,Tom Griffiths,"Informative, Inspiring",11:47,https://www.ted.com/talks/tom_griffiths_3_ways_to_make_better_decisions_by_thinking_like_a_computer
2,https://www.ted.com/talks?event=tedx&page=2&sort=newest,What I learned investigating Nixon,Bob Woodward,Sep 2018,14:39,https://www.ted.com/talks/bob_woodward_what_i_learned_investigating_nixon
2,https://www.ted.com/talks?event=tedx&page=2&sort=newest,Home renters are powerless. Here's how to fix that,Yale Fox,Sep 2018,12:18,https://www.ted.com/talks/yale_fox_home_renters_are_powerless_here_s_how_to_fix_that
2,https://www.ted.com/talks?event=tedx&page=2&sort=newest,How prefab homes can transform affordable housing,Antón García-Abril,Sep 2018, 7:28,https://www.ted.com/talks/anton_garcia_abril_how_prefab_homes_can_transform_affordable_housing
2,https://www.ted.com/talks?event=tedx&page=2&sort=newest,I hate McMansions — and you should too,Kate Wagner,Sep 2018,11:13,https://www.ted.com/talks/kate_wagner_i_hate_mcmansions_and_you_should_too
2,https://www.ted.com/talks?event=tedx&page=2&sort=newest,Should teachers get free housing?,Gregg Garn,Sep 2018,17:54,https://www.ted.com/talks/gregg_garn_should_teachers_get_free_housing
2,https://www.ted.com/talks?event=tedx&page=2&sort=newest,America's most invisible communities — mobile home parks,Esther Sullivan,Sep 2018,14:35,https://www.ted.com/talks/esther_sullivan_america_s_most_invisible_communities_mobile_home_parks
2,https://www.ted.com/talks?event=tedx&page=2&sort=newest,Let's get honest about our money problems,Tammy Lally,"Inspiring, Informative",12:30,https://www.ted.com/talks/tammy_lally_let_s_get_honest_about_our_money_problems
2,https://www.ted.com/talks?event=tedx&page=2&sort=newest,How cancer cells communicate — and how we can slow them down,Hasini Jayatilaka,"Informative, Inspiring",10:19,https://www.ted.com/talks/hasini_jayatilaka_how_cancer_cells_communicate_and_how_we_can_slow_them_down
2,https://www.ted.com/talks?event=tedx&page=2&sort=newest,You may be accidentally investing in cigarette companies,Bronwyn King,"Informative, Persuasive",14:38,https://www.ted.com/talks/bronwyn_king_you_may_be_accidentally_investing_in_cigarette_companies
2,https://www.ted.com/talks?event=tedx&page=2&sort=newest,Home is where the art is,Ian Strange,Jul 2018,11:58,https://www.ted.com/talks/ian_strange_the_home_art_and_place
2,https://www.ted.com/talks?event=tedx&page=2&sort=newest,How abstract mathematics can help us understand the world,Eugenia Cheng,Jul 2018,11:18,https://www.ted.com/talks/dr_eugenia_cheng_how_abstract_mathematics_can_help_us_understand_the_world
2,https://www.ted.com/talks?event=tedx&page=2&sort=newest,El impacto del marketing en los medicamentos que tomamos,Pablo Santa Cruz,Jul 2018,13:39,https://www.ted.com/talks/pablo_santa_cruz_el_impacto_del_marketing_en_los_medicamentos_que_tomamos
2,https://www.ted.com/talks?event=tedx&page=2&sort=newest,Fracaso tras fracaso,Karla Souza,Jul 2018,18:33,https://www.ted.com/talks/karla_souza_fracaso_tras_fracaso
2,https://www.ted.com/talks?event=tedx&page=2&sort=newest,Reescribe el cuento de tu vida,Lucas Raspall,Jul 2018,12:57,https://www.ted.com/talks/lucas_raspall_reescribe_el_cuento_de_tu_vida
2,https://www.ted.com/talks?event=tedx&page=2&sort=newest,La verdad es mentira,Daniel Molina,Jul 2018,16:00,https://www.ted.com/talks/daniel_molina_la_verdad_es_mentira
2,https://www.ted.com/talks?event=tedx&page=2&sort=newest,La importancia de la improvisación,Juan López-Aranguren,Jul 2018,11:33,https://www.ted.com/talks/juan_lopez_aranguren_la_importancia_de_la_improvisacion
2,https://www.ted.com/talks?event=tedx&page=2&sort=newest,Humanizar los cuidados intensivos,Gabriel Heras,Jul 2018,20:00,https://www.ted.com/talks/gabriel_heras_humanizar_los_cuidados_intensivos
2,https://www.ted.com/talks?event=tedx&page=2&sort=newest,Las palabras de la discriminación,Carmen Jiménez Borja,Jul 2018,11:29,https://www.ted.com/talks/carmen_jimenez_borja_las_palabras_de_la_discriminacion
2,https://www.ted.com/talks?event=tedx&page=2&sort=newest,Nuestras mentiras en la vida y en los negocios,Néstor Guerra,Jul 2018,14:30,https://www.ted.com/talks/nestor_guerra_nuestras_mentiras_en_la_vida_y_en_los_negocios
2,https://www.ted.com/talks?event=tedx&page=2&sort=newest,¿A quién pertenece el pasado?,Alberto Garín,Jul 2018,13:18,https://www.ted.com/talks/alberto_garin_a_quien_pertenece_el_pasado
2,https://www.ted.com/talks?event=tedx&page=2&sort=newest,La voz del artista,Fernanda Castillo,Jul 2018,15:23,https://www.ted.com/talks/fernanda_castillo_la_voz_del_artista
2,https://www.ted.com/talks?event=tedx&page=2&sort=newest, Duelo por la muerte del padre,Hernán Casciari,Jul 2018,17:19,https://www.ted.com/talks/hernan_casciari_duelo_por_la_muerte_del_padre
2,https://www.ted.com/talks?event=tedx&page=2&sort=newest,Un ejército de mujeres ,Alba Sotorra,Jul 2018,19:36,https://www.ted.com/talks/alba_sotorra_un_ejercito_de_mujeres
2,https://www.ted.com/talks?event=tedx&page=2&sort=newest,How I went from child refugee to international model,Halima Aden,"Inspiring, Courageous", 7:58,https://www.ted.com/talks/halima_aden_a_place_of_hope_from_refugee_camp_to_international_fashion_model
2,https://www.ted.com/talks?event=tedx&page=2&sort=newest,Why I fight for the education of refugee girls (like me),Mary Maker,"Inspiring, Courageous",16:47,https://www.ted.com/talks/mary_maker_why_educating_refugees_matters
2,https://www.ted.com/talks?event=tedx&page=2&sort=newest,How memory science can help fight harassment,Julia Shaw,Jul 2018, 9:41,https://www.ted.com/talks/dr_julia_shaw_what_to_do_if_you_have_been_harassed_at_work
2,https://www.ted.com/talks?event=tedx&page=2&sort=newest,An honest look at the personal finance crisis,Elizabeth White,"Inspiring, Courageous",18:12,https://www.ted.com/talks/elizabeth_white_an_honest_look_at_the_personal_finance_crisis
3,https://www.ted.com/talks?event=tedx&page=3&sort=newest,A crash course in organic chemistry,Jakob Magolan,"Informative, Fascinating",15:53,https://www.ted.com/talks/jakob_magolan_a_crash_course_in_organic_chemistry
3,https://www.ted.com/talks?event=tedx&page=3&sort=newest,Why teens confess to crimes they didn't commit,Lindsay Malloy,"Informative, Persuasive",14:43,https://www.ted.com/talks/lindsay_malloy_why_teens_confess_to_crimes_they_didn_t_commit
3,https://www.ted.com/talks?event=tedx&page=3&sort=newest,A simple trick to improve positive thinking,Alison Ledgerwood,Jul 2018, 9:59,https://www.ted.com/talks/alison_ledgerwood_a_simple_trick_to_improve_positive_thinking
3,https://www.ted.com/talks?event=tedx&page=3&sort=newest,Love others to love yourself,Keiichiro Hirano,Jul 2018,10:14,https://www.ted.com/talks/keiichiro_hirano_love_others_to_love_yourself
3,https://www.ted.com/talks?event=tedx&page=3&sort=newest,How do you define yourself?,Lizzie Velásquez,Jul 2018,13:11,https://www.ted.com/talks/lizzie_velasquez_how_do_you_define_yourself
3,https://www.ted.com/talks?event=tedx&page=3&sort=newest,"The keys to a happier, healthier sex life",Emily Nagoski,Jul 2018,17:08,https://www.ted.com/talks/emily_nagoski_the_keys_to_a_happier_healthier_sex_life
3,https://www.ted.com/talks?event=tedx&page=3&sort=newest,The agony of opioid withdrawal — and what doctors should tell patients about it,Travis Rieder,"Informative, Courageous",14:17,https://www.ted.com/talks/travis_rieder_the_agony_of_opioid_withdrawal_and_what_doctors_should_tell_patients_about_it
3,https://www.ted.com/talks?event=tedx&page=3&sort=newest,Why you should love gross science,Anna Rothschild,"Funny, Informative",13:12,https://www.ted.com/talks/anna_rothschild_why_you_should_love_gross_science
3,https://www.ted.com/talks?event=tedx&page=3&sort=newest,Why we need to put politics in its place,Dr. Robert Talisse,Jun 2018,17:57,https://www.ted.com/talks/dr_robert_talisse_putting_politics_in_its_place
3,https://www.ted.com/talks?event=tedx&page=3&sort=newest,What if we replaced politicians with randomly selected people?,Brett Hennig,"Inspiring, Courageous", 9:31,https://www.ted.com/talks/brett_hennig_what_if_we_replaced_politicians_with_randomly_selected_people
3,https://www.ted.com/talks?event=tedx&page=3&sort=newest,How to build a thriving music scene in your city,Elizabeth Cawein,"Inspiring, Informative", 9:57,https://www.ted.com/talks/elizabeth_cawein_we_built_this_city_on_a_bold_music_identity
3,https://www.ted.com/talks?event=tedx&page=3&sort=newest,How vultures can help solve crimes,Lauren Pharr,"Informative, Fascinating",10:46,https://www.ted.com/talks/lauren_pharr_how_vultures_can_help_us_solve_crimes
3,https://www.ted.com/talks?event=tedx&page=3&sort=newest,Comics belong in the classroom,Gene Luen Yang,"Informative, Inspiring",10:36,https://www.ted.com/talks/gene_luen_yang_comics_belong_in_the_classroom
3,https://www.ted.com/talks?event=tedx&page=3&sort=newest,Why we must protect the digital rights of children,Baroness Beeban Kidron,May 2018,15:59,https://www.ted.com/talks/baroness_beeban_kidron_why_we_must_protect_the_digital_rights_of_children
3,https://www.ted.com/talks?event=tedx&page=3&sort=newest,How data brokers sell your identity,Madhumita Murgia,May 2018,16:19,https://www.ted.com/talks/madhumita_murgia_how_data_brokers_sell_your_identity
3,https://www.ted.com/talks?event=tedx&page=3&sort=newest,The surveillance device you carry around all day,Marta Peirano,May 2018, 9:32,https://www.ted.com/talks/marta_peirano_the_surveillance_device_you_carry_around_all_day
3,https://www.ted.com/talks?event=tedx&page=3&sort=newest,Using corporate data to improve our lives,Stefaan Verhulst,May 2018,13:19,https://www.ted.com/talks/stefaan_verhulst_using_corporate_data_to_improve_our_lives
3,https://www.ted.com/talks?event=tedx&page=3&sort=newest,Do we really own our bodies?,Gaspard Koenig,May 2018,14:57,https://www.ted.com/talks/gaspard_koenig_do_we_really_own_our_bodies
3,https://www.ted.com/talks?event=tedx&page=3&sort=newest,Want a happier life? Be more compassionate,Stephen Trzeciak,May 2018,15:16,https://www.ted.com/talks/stephan_trzeciak_the_most_pressing_problem_of_our_time
3,https://www.ted.com/talks?event=tedx&page=3&sort=newest,What it's like to be a transgender dad,LB Hannahs,"Courageous, Inspiring",13:44,https://www.ted.com/talks/lb_hannahs_what_it_s_like_to_be_a_transgender_dad
3,https://www.ted.com/talks?event=tedx&page=3&sort=newest,How a team of chefs fed Puerto Rico after Hurricane Maria,José Andrés,"Inspiring, Courageous",21:53,https://www.ted.com/talks/jose_andres_how_a_team_of_chefs_fed_puerto_rico_after_hurricane_maria
3,https://www.ted.com/talks?event=tedx&page=3&sort=newest,"3 ways to create a space that moves you, from a Broadway set designer",David Korins,Apr 2018,10:36,https://www.ted.com/talks/david_korins_a_revelation_of_space
3,https://www.ted.com/talks?event=tedx&page=3&sort=newest,Why people believe they can't draw,Graham Shaw,Mar 2018,15:03,https://www.ted.com/talks/graham_shaw_why_people_believe_they_can_t_draw
3,https://www.ted.com/talks?event=tedx&page=3&sort=newest,Plus-size? More like my size,Ashley Graham,Mar 2018, 9:54,https://www.ted.com/talks/ashley_graham_plus_size_more_like_my_size
3,https://www.ted.com/talks?event=tedx&page=3&sort=newest,My philosophy for a happy life,Sam Berns,Mar 2018,12:44,https://www.ted.com/talks/sam_berns_my_philosophy_for_a_happy_life
3,https://www.ted.com/talks?event=tedx&page=3&sort=newest,Why you should quit social media,Cal Newport,Mar 2018,13:50,https://www.ted.com/talks/cal_newport_why_you_should_quit_social_media
3,https://www.ted.com/talks?event=tedx&page=3&sort=newest,How to stop screwing yourself over,Mel Robbins,Mar 2018,21:39,https://www.ted.com/talks/mel_robbins_how_to_stop_screwing_yourself_over
3,https://www.ted.com/talks?event=tedx&page=3&sort=newest,What makes you special?,Mariana Atencio,Mar 2018,17:46,https://www.ted.com/talks/mariana_atencio_what_makes_you_special
3,https://www.ted.com/talks?event=tedx&page=3&sort=newest,Academic research is publicly funded — why isn't it publicly available?,Erica Stone,"Informative, Persuasive", 9:44,https://www.ted.com/talks/erica_stone_academic_research_is_publicly_funded_why_isn_t_it_publicly_available
3,https://www.ted.com/talks?event=tedx&page=3&sort=newest,El marketing para terminar guerras,Francisco Samper,Mar 2018,18:32,https://www.ted.com/talks/francisco_samper_las_ideas_mas_poderosas_que_las_balas
3,https://www.ted.com/talks?event=tedx&page=3&sort=newest,How to tame your wandering mind,Amishi Jha,"Informative, Inspiring",18:08,https://www.ted.com/talks/amishi_jha_how_to_tame_your_wandering_mind
3,https://www.ted.com/talks?event=tedx&page=3&sort=newest,Why we should end animal agriculture ,Jacy Reese,Mar 2018,13:05,https://www.ted.com/talks/jacy_reese_the_end_of_animal_farming
3,https://www.ted.com/talks?event=tedx&page=3&sort=newest,Let's protect the oceans like national parks,David Lang,Mar 2018,12:13,https://www.ted.com/talks/david_lang_a_plan_to_protect_our_world_s_ocean
3,https://www.ted.com/talks?event=tedx&page=3&sort=newest, Do you really know why you do what you do?,Petter Johansson,"Informative, Fascinating",16:10,https://www.ted.com/talks/petter_johansson_do_you_really_know_why_you_do_what_you_do
3,https://www.ted.com/talks?event=tedx&page=3&sort=newest,How we look kilometers below the Antarctic ice sheet,Dustin Schroeder,"Informative, Fascinating",11:11,https://www.ted.com/talks/dustin_schroeder_how_we_look_kilometers_below_the_antarctic_ice_sheet
3,https://www.ted.com/talks?event=tedx&page=3&sort=newest,What I've learned about parenting as a stay-at-home dad,Glen Henry,"Inspiring, Funny",10:46,https://www.ted.com/talks/glen_henry_what_i_ve_learned_being_a_stay_at_home_dad
4,https://www.ted.com/talks?event=tedx&page=4&sort=newest,How I change perceptions by drawing comics,Shawn Martinbrough,Mar 2018,11:17,https://www.ted.com/talks/shawn_martinbrough_how_one_black_panther_comic_artist_is_changing_perceptions
4,https://www.ted.com/talks?event=tedx&page=4&sort=newest,How Baltimore called a ceasefire,Erricka Bridgeford,"Inspiring, Beautiful",11:27,https://www.ted.com/talks/erricka_bridgeford_we_have_the_power_to_stop_violence_in_our_communities
4,https://www.ted.com/talks?event=tedx&page=4&sort=newest,The secret to great opportunities? The person you haven't met yet,Tanya Menon,"Inspiring, Informative",14:05,https://www.ted.com/talks/tanya_menon_the_secret_to_great_opportunities_the_person_you_haven_t_met_yet
4,https://www.ted.com/talks?event=tedx&page=4&sort=newest,The virginity fraud,Nina Dølvik Brochmann and Ellen Støkken Dahl,"Informative, Courageous",11:41,https://www.ted.com/talks/nina_dolvik_brochmann_and_ellen_stokken_dahl_the_virginity_fraud
4,https://www.ted.com/talks?event=tedx&page=4&sort=newest,Why girls and boys should play sports together,John Brenkus,Feb 2018,16:12,https://www.ted.com/talks/john_brenkus_why_girls_and_boys_should_compete_with_each_other_in_sports
4,https://www.ted.com/talks?event=tedx&page=4&sort=newest,How I use Minecraft to help kids with autism,Stuart Duncan,"Inspiring, Beautiful",10:56,https://www.ted.com/talks/stuart_duncan_how_i_use_minecraft_to_help_kids_with_autism
4,https://www.ted.com/talks?event=tedx&page=4&sort=newest,Can I have your brain? The quest for truth on concussions and CTE,Chris Nowinski,"Informative, Courageous",11:20,https://www.ted.com/talks/chris_nowinski_can_i_have_your_brain_a_quest_for_truth_on_concussions_cte
4,https://www.ted.com/talks?event=tedx&page=4&sort=newest,How teachers can help kids find their political voices,Sydney Chaffee,"Inspiring, Courageous",16:59,https://www.ted.com/talks/sydney_chaffee_social_justice_belongs_in_our_schools
4,https://www.ted.com/talks?event=tedx&page=4&sort=newest,What's it like to be a robot?,Leila Takayama,"Informative, Fascinating",12:55,https://www.ted.com/talks/leila_takayama_what_s_it_like_to_be_a_robot
4,https://www.ted.com/talks?event=tedx&page=4&sort=newest,American bipartisan politics can be saved — here's how,Bob Inglis,"Inspiring, Courageous",10:48,https://www.ted.com/talks/bob_inglis_american_bipartisan_politics_can_be_saved_here_s_how
4,https://www.ted.com/talks?event=tedx&page=4&sort=newest,Want to be more creative? Go for a walk,Marily Oppezzo,"Informative, Inspiring", 5:25,https://www.ted.com/talks/marily_oppezzo_want_to_be_more_creative_go_for_a_walk
4,https://www.ted.com/talks?event=tedx&page=4&sort=newest,How record collectors find lost music and preserve our cultural heritage,Alexis Charpentier,"Inspiring, Fascinating",14:29,https://www.ted.com/talks/alexis_charpentier_how_record_collectors_find_lost_music_and_preserve_our_cultural_heritage
4,https://www.ted.com/talks?event=tedx&page=4&sort=newest,What we can learn from college athletes,Kendall Spencer,Jan 2018,11:17,https://www.ted.com/talks/kendall_spencer_what_can_we_learn_from_college_athletes
4,https://www.ted.com/talks?event=tedx&page=4&sort=newest,Our treatment of HIV has advanced. Why hasn't the stigma changed?,Arik Hartmann,"Courageous, Informative",17:06,https://www.ted.com/talks/arik_hartmann_our_treatment_of_hiv_has_advanced_why_hasn_t_the_stigma_changed
4,https://www.ted.com/talks?event=tedx&page=4&sort=newest,What commercialization is doing to cannabis,Ben Cort,"Informative, Persuasive",16:04,https://www.ted.com/talks/ben_cort_surprising_truths_about_legalizing_cannabis
4,https://www.ted.com/talks?event=tedx&page=4&sort=newest,My descent into America's neo-Nazi movement — and how I got out,Christian Picciolini,"Inspiring, Courageous",20:18,https://www.ted.com/talks/christian_picciolini_my_descent_into_america_s_neo_nazi_movement_and_how_i_got_out
4,https://www.ted.com/talks?event=tedx&page=4&sort=newest,The power of citizen video to create undeniable truths,Yvette Alberdingk Thijm,"Courageous, Informative",12:30,https://www.ted.com/talks/yvette_alberdingk_thijm_the_power_of_citizen_video_to_create_undeniable_truths
4,https://www.ted.com/talks?event=tedx&page=4&sort=newest,Increase your self-awareness with one simple fix,Tasha Eurich,Dec 2017,17:18,https://www.ted.com/talks/tasha_eurich_increase_your_self_awareness_with_one_simple_fix
4,https://www.ted.com/talks?event=tedx&page=4&sort=newest,"Plastic pollution, our toilets and us",Natalie Fee,Dec 2017,19:05,https://www.ted.com/talks/natalie_fee_why_plastic_pollution_is_personal
4,https://www.ted.com/talks?event=tedx&page=4&sort=newest,Adventures of an interplanetary architect,Xavier De Kestelier,"Fascinating, Informative",12:44,https://www.ted.com/talks/xavier_de_kestelier_adventures_of_an_interplanetary_architect
4,https://www.ted.com/talks?event=tedx&page=4&sort=newest,The secret language of letter design,Martina Flor,"Beautiful, Fascinating",12:15,https://www.ted.com/talks/martina_flor_the_secret_language_of_letter_design
4,https://www.ted.com/talks?event=tedx&page=4&sort=newest,A Republican mayor's plan to replace partisanship with policy,G.T. Bynum,"Inspiring, Persuasive",13:33,https://www.ted.com/talks/g_t_bynum_a_republican_mayor_s_plan_to_replace_partisanship_with_policy
